gift_id,gift_type,gift_category,gift_cluster,instock_date,stock_update_date,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,uk_date1,uk_date2,is_discounted,volumes,price
GF_19387,1050,43,0,2015-02-09 13:15:21.000,2016-04-12 06:45:08.000,7601,6436,5865,1912,9,1899,2015-12-05 01:44:54.000,2015-07-13 08:00:00.000,0,,86.36
GF_2110,1173,445,7072,2015-02-09 14:09:26.000,2016-11-17 14:25:22.000,2595,157,6869,1912,10,630,2016-02-09 21:35:54.000,2015-04-04 00:07:42.735,0,,81.1
GF_19379,1050,43,0,2015-02-09 14:15:21.000,2016-04-11 09:45:08.000,7601,6436,5865,1912,9,1899,2015-12-06 05:44:54.000,2015-06-25 07:00:00.000,0,,93.0
GF_2104,1173,445,7072,2015-02-09 17:09:26.000,2016-11-15 14:25:22.000,2595,157,6869,1912,10,630,2016-11-11 14:25:22.000,2016-11-10 04:00:00.000,0,,88.86
GF_19368,1050,43,0,2015-02-09 17:15:21.000,2016-04-13 06:45:08.000,7601,6436,5865,1912,9,1899,2015-12-06 03:44:54.000,2015-09-13 03:00:00.000,0,,88.13
GF_868,863,23,389,2015-02-09 20:28:38.000,2016-05-12 19:36:36.000,6147,3771,4420,1912,9,150,2015-02-07 22:28:38.000,2015-01-16 09:46:31.838,0,,582.58
GF_19369,1050,43,0,2015-02-10 13:15:21.000,2016-04-12 09:45:08.000,7601,6436,5865,1912,9,1899,2015-12-04 03:44:54.000,2015-08-30 03:00:00.000,0,,89.23
GF_19376,1050,43,0,2015-02-10 13:15:21.000,2016-04-13 06:45:08.000,7601,6436,5865,1912,9,1899,2015-12-07 04:44:54.000,2015-11-09 02:00:00.000,0,,95.44
GF_2122,1173,445,7072,2015-02-10 14:09:26.000,2016-11-15 11:25:22.000,2595,157,6869,1912,10,630,2016-02-11 00:35:54.000,2015-06-19 08:00:00.000,0,,79.12
GF_2105,1173,445,7072,2015-02-10 15:09:26.000,2016-11-16 14:25:22.000,2595,157,6869,1912,10,630,2016-02-10 22:35:54.000,2015-11-13 05:00:00.000,0,,87.59
GF_2109,1173,445,7072,2015-02-10 15:09:26.000,2016-11-17 14:25:22.000,2595,157,6869,1912,10,630,2015-11-13 18:54:33.000,2015-09-21 04:00:00.000,0,,77.8
GF_19377,1050,43,0,2015-02-10 16:15:21.000,2016-04-11 08:45:08.000,7601,6436,5865,1912,9,1899,2015-12-06 04:44:54.000,2015-11-07 02:00:00.000,0,,117.88
GF_2115,1173,445,7072,2015-02-10 17:09:26.000,2016-11-16 10:25:22.000,2595,157,6869,1912,10,630,2015-11-11 19:54:33.000,2015-09-28 01:00:00.000,0,,76.02
GF_2118,1173,445,7072,2015-02-10 17:09:26.000,2016-11-17 11:25:22.000,2595,157,6869,1912,9,630,2016-11-11 12:25:22.000,2016-11-12 05:00:00.000,1,,56.11
GF_2107,1173,445,7072,2015-02-10 17:09:26.000,2016-11-17 14:25:22.000,2595,157,6869,1912,10,630,2015-02-09 15:09:26.000,2014-12-05 04:50:31.830,0,,87.21
GF_19382,1050,43,0,2015-02-10 17:15:21.000,2016-04-12 06:45:08.000,7601,6436,5865,1912,9,1899,2015-12-03 02:44:54.000,2015-07-11 08:00:00.000,0,,83.22
GF_866,863,23,389,2015-02-10 19:28:38.000,2016-05-12 21:36:36.000,6147,3771,4420,1912,9,150,2015-02-07 21:28:38.000,2014-11-28 06:29:36.372,0,,573.16
GF_19388,1050,43,0,2015-02-11 13:15:21.000,2016-04-11 05:45:08.000,7601,6436,5865,1912,9,1899,2015-12-06 01:44:54.000,2015-07-14 09:00:00.000,0,,84.67
GF_19371,1050,43,0,2015-02-11 14:15:21.000,2016-04-11 05:45:08.000,7601,6436,5865,1912,9,1899,2015-12-03 01:44:54.000,2015-09-11 04:00:00.000,0,,117.79
GF_19366,1050,43,0,2015-02-11 14:15:21.000,2016-04-12 06:45:08.000,7601,6436,5865,1912,9,1899,2015-02-07 14:15:21.000,2015-01-31 14:07:33.350,0,,98.39
GF_19383,1050,43,0,2015-02-11 14:15:21.000,2016-04-13 08:45:08.000,7601,6436,5865,1912,9,1899,2015-12-06 01:44:54.000,2015-07-01 08:00:00.000,0,,86.3
GF_2121,1173,445,7072,2015-02-11 15:09:26.000,2016-11-15 13:25:22.000,2595,157,6869,1912,10,630,2015-11-11 17:54:33.000,2015-10-02 04:00:00.000,0,,76.28
GF_2124,1173,445,7072,2015-02-11 15:09:26.000,2016-11-16 12:25:22.000,2595,157,6869,1912,10,630,2016-02-09 00:35:54.000,2015-08-15 05:00:00.000,0,,71.9
GF_19386,1050,43,0,2015-02-11 16:15:21.000,2016-04-11 05:45:08.000,7601,6436,5865,1912,9,1899,2015-12-05 01:44:54.000,2015-07-15 08:00:00.000,0,,85.04
GF_2120,1173,445,7072,2015-02-11 17:09:26.000,2016-11-15 14:25:22.000,2595,157,6869,1912,10,630,2016-02-09 23:35:54.000,2015-05-17 11:56:50.914,0,,73.95
GF_19385,1050,43,0,2015-02-11 17:15:21.000,2016-04-11 07:45:08.000,7601,6436,5865,1912,9,1899,2015-12-05 04:44:54.000,2015-07-25 07:00:00.000,0,,87.62
GF_19380,1050,43,0,2015-02-11 17:15:21.000,2016-04-13 07:45:08.000,7601,6436,5865,1912,9,1899,2015-12-07 04:44:54.000,2015-06-25 06:00:00.000,0,,81.29
GF_1115,18,885,0,2015-02-28 03:31:35.000,2016-07-25 10:34:40.000,3445,1349,781,1912,9,1579,2015-09-13 23:19:29.000,2015-07-14 07:00:00.000,0,,169.04
GF_1118,18,885,0,2015-02-28 03:31:35.000,2016-07-26 08:34:40.000,3445,1349,781,1912,9,1579,2015-09-09 19:19:29.000,2015-07-20 09:00:00.000,0,,155.44
GF_1116,18,885,0,2015-03-01 00:31:35.000,2016-07-26 07:34:40.000,3445,1349,781,1912,9,1579,2015-09-12 22:19:29.000,2015-07-13 09:00:00.000,0,,169.96
GF_1117,18,885,0,2015-03-01 01:31:35.000,2016-07-26 06:34:40.000,3445,1349,781,1912,9,1579,2015-09-09 21:19:29.000,2015-09-08 05:00:00.000,0,,166.88
GF_1119,18,885,0,2015-03-01 04:31:35.000,2016-07-27 06:34:40.000,3445,1349,781,1912,9,1579,2015-09-09 22:19:29.000,2015-07-19 08:00:00.000,0,,157.53
GF_1114,18,885,0,2015-03-02 01:31:35.000,2016-07-25 07:34:40.000,3445,1349,781,1912,9,1579,2015-04-18 14:18:40.000,2015-04-07 22:12:46.380,0,,142.09
GF_1120,18,885,0,2015-03-02 03:31:35.000,2016-07-27 07:34:40.000,3445,1349,781,1912,9,1579,2015-09-10 19:19:29.000,2015-08-15 01:00:00.000,0,,139.07
GF_1113,18,885,0,2015-03-02 04:31:35.000,2016-07-25 08:34:40.000,3445,1349,781,1912,9,1579,2015-04-16 13:18:40.000,2015-03-25 19:35:53.655,0,,151.22
GF_7752,1113,433,4603,2015-03-19 10:33:24.000,2017-01-28 06:30:32.000,814,1261,669,1912,10,1492,2017-01-27 09:30:32.000,2016-11-01 02:00:00.000,0,,65.58
GF_7757,1113,433,4603,2015-03-19 13:33:24.000,2017-01-29 07:30:32.000,814,1261,669,1912,10,1492,2017-01-27 08:30:32.000,2017-01-23 01:00:00.000,0,,45.51
GF_5297,1197,890,393,2015-03-20 15:30:58.000,2016-10-02 12:44:45.000,8266,7088,6622,1912,10,1899,2015-09-14 18:07:52.000,2015-09-12 20:07:52.000,0,,156.92
GF_5295,1197,890,393,2015-03-20 15:30:58.000,2016-10-02 15:44:45.000,8266,7088,6622,1912,10,1899,2015-09-11 20:07:52.000,2015-09-09 04:00:00.000,0,,4903.18
GF_5298,1197,890,393,2015-03-21 15:30:58.000,2016-10-02 15:44:45.000,8266,7088,6622,1912,9,1899,2015-09-11 21:07:52.000,2016-07-28 01:00:00.000,0,,126.09
GF_7756,1113,433,4603,2015-03-22 10:33:24.000,2017-01-28 10:30:32.000,814,1261,669,1912,9,1492,2017-01-28 07:30:32.000,2016-11-03 02:00:00.000,1,,52.24
GF_7754,1113,433,4603,2015-03-22 11:33:24.000,2017-01-29 07:30:32.000,814,1261,669,1912,10,1492,2015-03-21 10:33:24.000,2015-03-15 20:35:14.210,0,,54.56
GF_10734,391,624,7563,2015-03-22 12:44:36.000,2016-08-05 02:52:52.000,4601,5097,2250,1912,9,1899,2015-12-05 03:19:33.000,2015-09-10 02:00:00.000,0,,103.78
GF_7755,1113,433,4603,2015-03-22 13:33:24.000,2017-01-30 07:30:32.000,814,1261,669,1912,10,1492,2017-01-26 10:30:32.000,2016-10-07 05:00:00.000,1,,45.47
GF_10733,391,624,7563,2015-03-22 15:44:36.000,2016-08-04 03:52:52.000,4601,5097,2250,1912,9,1899,2016-07-31 05:52:52.000,2016-08-04 06:52:52.000,0,,89.84
GF_5296,1197,890,393,2015-03-23 12:30:58.000,2016-10-02 13:44:45.000,8266,7088,6622,1912,10,1899,2015-09-15 18:07:52.000,2015-08-20 02:00:00.000,0,,4537.88
GF_7753,1113,433,4603,2015-03-23 14:33:24.000,2017-01-29 08:30:32.000,814,1261,669,1912,10,1492,2017-01-28 09:30:32.000,2016-10-06 03:00:00.000,0,,62.27
GF_8137,885,889,0,2015-03-29 14:15:24.000,2016-02-16 23:02:03.000,76,6883,4562,1010,9,1899,2015-04-02 18:15:24.000,2015-04-01 21:13:16.014,0,,97.88
GF_8140,885,889,0,2015-03-29 16:15:24.000,2016-02-15 23:02:03.000,76,6883,4562,1912,9,1899,2015-04-02 18:15:24.000,2015-03-31 23:13:16.016,1,,93.31
GF_8142,885,889,0,2015-03-30 16:15:24.000,2016-02-17 22:02:03.000,76,6883,4562,1010,9,1899,2015-10-03 19:01:44.000,2015-07-06 09:00:00.000,1,,37.99
GF_8139,885,889,0,2015-03-31 15:15:24.000,2016-02-15 19:02:03.000,76,6883,4562,1974,9,1899,2015-10-02 23:01:44.000,2015-05-17 20:20:48.661,0,,90.93
GF_8141,885,889,0,2015-03-31 16:15:24.000,2016-02-15 22:02:03.000,76,6883,4562,1010,9,1899,2015-10-02 19:01:44.000,2015-07-21 10:00:00.000,1,,48.75
GF_8143,885,889,0,2015-03-31 16:15:24.000,2016-02-15 22:02:03.000,76,6883,4562,1010,9,1899,2015-10-03 21:01:44.000,2015-10-03 02:00:00.000,1,,31.56
GF_8138,885,889,0,2015-04-02 17:15:24.000,2016-02-16 22:02:03.000,76,6883,4562,1010,9,1899,2015-10-05 19:01:44.000,2016-02-08 02:00:00.000,0,,98.9
GF_9545,129,534,4243,2015-04-03 22:58:17.000,2016-11-03 04:37:06.000,3530,4117,872,1912,10,1899,2016-10-31 04:37:06.000,2016-10-29 01:00:00.000,1,,81.19
GF_9544,129,534,4243,2015-04-04 18:58:17.000,2016-11-03 03:37:06.000,3530,4117,872,1912,10,1899,2016-11-02 03:37:06.000,2016-10-30 01:00:00.000,0,,227.68
GF_7267,815,215,4024,2015-04-09 20:45:22.000,2016-10-12 00:27:16.000,5962,912,5400,1912,10,1899,2016-05-15 04:21:52.000,2016-10-07 02:00:00.000,0,,150.21
GF_8486,72,883,49,2015-04-09 21:02:22.000,2016-07-24 06:23:13.000,3410,7517,730,1959,10,1931,2015-04-09 23:02:22.000,2015-04-06 02:53:37.901,0,,59.99
GF_22410,843,884,74,2015-04-09 21:02:58.000,2016-06-05 16:41:10.000,501,4388,4378,590,10,910,2015-04-08 20:02:58.000,2015-04-10 00:59:30.016,0,,44.78
GF_22412,843,884,74,2015-04-09 22:02:58.000,2016-06-06 15:41:10.000,501,4388,4378,590,10,910,2015-04-12 20:02:58.000,2015-04-07 00:59:30.021,1,,32.74
GF_22413,843,884,74,2015-04-09 23:02:58.000,2016-06-06 15:41:10.000,501,4388,4378,590,10,910,2016-06-03 13:51:53.000,2016-06-01 02:00:00.000,1,,23.46
GF_7268,815,215,4024,2015-04-10 20:45:22.000,2016-10-13 01:27:16.000,5962,912,5400,1912,10,1899,2016-05-13 04:21:52.000,2016-05-11 03:00:00.000,0,,162.46
GF_7266,815,215,4024,2015-04-11 19:45:22.000,2016-10-10 23:27:16.000,5962,912,5400,1912,10,1899,2015-04-12 16:45:22.000,2015-04-09 16:16:49.609,0,,146.37
GF_22411,843,884,74,2015-04-12 23:02:58.000,2016-06-06 17:41:10.000,501,4388,4378,590,10,910,2016-06-02 15:51:53.000,2016-06-02 01:00:00.000,0,,45.74
GF_23994,173,182,5318,2015-04-21 15:03:30.000,2017-04-19 01:49:41.000,3829,6242,1274,1912,10,1516,2015-08-18 23:30:49.000,2015-08-12 05:00:00.000,1,,108.09
GF_15908,18,891,7565,2015-04-21 15:05:10.000,2016-08-05 03:10:16.000,3492,6638,807,1912,9,1899,2016-05-24 11:58:36.000,2016-05-21 12:58:36.000,0,,246.96
GF_17780,173,182,0,2015-04-21 16:02:59.000,2017-04-18 22:49:50.000,3839,6235,1279,1912,9,1879,2015-12-06 01:45:01.000,2015-09-03 04:00:00.000,0,,57.47
GF_17781,173,182,0,2015-04-21 16:02:59.000,2017-04-18 23:49:50.000,3839,6235,1279,1912,9,1879,2015-12-06 02:45:01.000,2015-09-04 01:00:00.000,0,,61.11
GF_17785,173,182,0,2015-04-21 16:02:59.000,2017-04-19 22:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 02:45:01.000,2015-09-19 01:00:00.000,0,,60.45
GF_17772,173,182,0,2015-04-21 16:02:59.000,2017-04-20 00:49:50.000,3839,6235,1279,1912,9,1879,2015-12-04 03:45:01.000,2015-08-30 03:00:00.000,0,,56.0
GF_17792,173,182,0,2015-04-21 16:02:59.000,2017-04-21 00:49:50.000,3839,6235,1279,1912,9,1879,2015-12-07 05:45:01.000,2015-10-07 04:00:00.000,0,,50.68
GF_20070,365,25,0,2015-04-21 17:03:23.000,2016-08-04 18:13:53.000,4487,1692,2162,1912,9,1899,2015-12-03 02:03:03.000,2015-11-09 04:00:00.000,1,,54.17
GF_17789,173,182,0,2015-04-22 14:02:59.000,2017-04-20 00:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 02:45:01.000,2016-02-09 02:00:00.000,0,,59.4
GF_17776,173,182,0,2015-04-22 16:02:59.000,2017-04-19 23:49:50.000,3839,6235,1279,1912,9,1879,2017-04-16 18:56:16.000,2017-04-14 23:55:51.866,0,,44.44
GF_17773,173,182,0,2015-04-23 13:02:59.000,2017-04-20 01:49:50.000,3839,6235,1279,1912,9,1879,2015-12-03 02:45:01.000,2016-03-17 02:00:00.000,0,,56.6
GF_17782,173,182,0,2015-04-23 15:02:59.000,2017-04-19 01:49:50.000,3839,6235,1279,1912,9,1879,2015-12-06 04:45:01.000,2016-05-14 05:00:00.000,0,,64.38
GF_17786,173,182,0,2015-04-23 16:02:59.000,2017-04-20 22:49:50.000,3839,6235,1279,1912,9,1879,2015-12-03 04:45:01.000,2016-02-10 05:00:00.000,0,,66.16
GF_13024,896,892,4949,2015-04-24 11:58:16.000,2016-04-01 14:09:47.000,6497,2530,4822,1912,10,1899,2016-10-31 03:40:48.000,2016-10-31 02:00:00.000,0,,206.57
GF_17790,173,182,0,2015-04-24 13:02:59.000,2017-04-20 23:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 01:45:01.000,2016-01-23 05:00:00.000,0,,50.82
GF_20069,365,25,0,2015-04-24 13:03:23.000,2016-08-02 19:13:53.000,4487,1692,2162,1912,9,1899,2015-12-05 02:03:03.000,2015-11-09 03:00:00.000,0,,56.54
GF_17784,173,182,0,2015-04-24 14:02:59.000,2017-04-18 23:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 03:45:01.000,2016-03-10 01:00:00.000,0,,58.74
GF_17774,173,182,0,2015-04-24 15:02:59.000,2017-04-19 23:49:50.000,3839,6235,1279,1912,9,1879,2015-12-07 01:45:01.000,2016-03-14 01:00:00.000,0,,60.72
GF_956,896,30,0,2015-04-24 16:32:44.000,2016-08-03 12:16:18.000,6503,2200,4837,1912,9,1899,2015-10-18 05:06:31.000,2015-04-18 14:20:25.873,0,,101.88
GF_23996,173,182,5318,2015-04-24 17:03:30.000,2017-04-20 22:49:41.000,3829,6242,1274,1912,9,1516,2015-12-06 01:23:32.000,2016-05-14 04:00:00.000,0,,125.61
GF_17787,173,182,0,2015-04-25 14:02:59.000,2017-04-20 22:49:50.000,3839,6235,1279,1912,9,1879,2015-12-03 01:45:01.000,2016-02-12 01:00:00.000,0,,56.02
GF_20071,365,25,0,2015-04-25 14:03:23.000,2016-08-04 17:13:53.000,4487,1692,2162,1912,9,1899,2015-12-04 06:03:03.000,2015-12-14 02:00:00.000,0,,60.99
GF_23995,173,182,5318,2015-04-25 14:03:30.000,2017-04-20 21:49:41.000,3829,6242,1274,1912,9,1516,2017-04-17 00:49:41.000,2017-04-13 22:10:15.957,0,,103.17
GF_17788,173,182,0,2015-04-25 15:02:59.000,2017-04-19 00:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 01:45:01.000,2016-02-08 02:00:00.000,0,,52.35
GF_17791,173,182,0,2015-04-25 15:02:59.000,2017-04-20 01:49:50.000,3839,6235,1279,1912,9,1879,2015-12-03 02:45:01.000,2016-01-19 03:00:00.000,0,,50.35
GF_23993,173,182,5318,2015-04-25 15:03:30.000,2017-04-21 00:49:41.000,3829,6242,1274,1912,10,1516,2015-08-18 03:30:49.000,2015-08-12 02:00:00.000,0,,168.3
GF_17783,173,182,0,2015-04-25 16:02:59.000,2017-04-19 21:49:50.000,3839,6235,1279,1912,9,1879,2015-12-05 04:45:01.000,2016-02-21 05:00:00.000,0,,65.56
GF_17778,173,182,0,2015-04-25 16:02:59.000,2017-04-19 21:49:50.000,3839,6235,1279,1912,9,1879,2015-12-07 03:45:01.000,2015-09-03 04:00:00.000,0,,52.23
GF_17777,173,182,0,2015-04-25 16:02:59.000,2017-04-19 23:49:50.000,3839,6235,1279,1912,9,1879,2017-04-16 21:49:50.000,2017-04-13 22:18:20.218,0,,41.71
GF_20073,365,25,0,2015-04-25 16:03:23.000,2016-08-02 16:13:53.000,4487,1692,2162,1912,9,1899,2015-12-05 04:03:03.000,2016-01-16 04:00:00.000,0,,59.77
GF_20072,365,25,0,2015-04-25 16:03:23.000,2016-08-03 17:13:53.000,4487,1692,2162,1912,9,1899,2015-12-05 05:03:03.000,2015-09-04 05:00:00.000,0,,53.42
GF_17775,173,182,0,2015-04-25 17:02:59.000,2017-04-18 23:49:50.000,3839,6235,1279,1912,9,1879,2015-12-03 03:45:01.000,2015-04-01 09:52:52.620,0,,58.7
GF_17779,173,182,0,2015-04-25 17:02:59.000,2017-04-19 01:49:50.000,3839,6235,1279,1912,9,1879,2015-12-07 02:45:01.000,2015-09-09 04:00:00.000,0,,50.59
GF_12581,896,38,0,2015-04-26 13:26:01.000,2016-04-15 17:12:15.000,6505,2460,4840,1912,9,1899,2015-09-16 00:11:55.000,2015-04-26 00:04:38.044,1,,132.74
GF_3746,896,885,0,2015-04-26 13:52:04.000,2016-07-25 19:23:34.000,6519,2163,4896,1912,9,1899,2015-12-05 05:22:48.000,2015-04-19 23:36:08.528,0,,293.67
GF_954,896,30,0,2015-04-26 16:32:44.000,2016-08-02 12:16:18.000,6503,2200,4837,1912,9,1899,2015-10-18 08:06:31.000,2015-10-16 04:00:00.000,0,,102.96
GF_13025,896,892,4949,2015-04-27 13:58:16.000,2016-04-02 15:09:47.000,6497,2530,4822,1912,9,1899,2016-03-30 15:09:47.000,2015-04-21 02:05:54.808,0,,268.9
GF_3747,896,885,0,2015-04-28 12:52:04.000,2016-07-24 17:23:34.000,6519,2163,4896,1912,9,1899,2015-12-05 05:22:48.000,2015-10-16 04:00:00.000,0,,306.32
GF_955,896,30,0,2015-04-28 14:32:44.000,2016-08-03 14:16:18.000,6503,2200,4837,1912,9,1899,2015-10-15 05:06:31.000,2015-04-22 01:11:26.791,0,,98.14
GF_12580,896,38,0,2015-04-28 15:26:01.000,2016-04-15 16:12:15.000,6505,2460,4840,1912,9,1899,2015-09-13 23:11:55.000,2015-04-23 00:04:38.028,0,,152.51
GF_13991,1036,893,50,2015-05-02 05:26:24.000,2016-04-01 22:31:40.000,7547,2405,5804,1562,10,1801,2016-03-28 21:48:03.000,2016-03-29 02:00:00.000,0,,200.16
GF_13989,1036,893,50,2015-05-03 05:26:24.000,2016-04-02 01:31:40.000,7547,2405,5804,1562,10,1801,2015-05-03 06:26:24.000,2015-04-28 19:10:07.839,0,,210.83
GF_13990,1036,893,50,2015-05-03 08:26:24.000,2016-04-01 01:31:40.000,7547,2405,5804,1562,10,1801,2015-05-01 04:26:24.000,2015-04-08 06:17:14.491,0,,197.87
GF_2860,759,119,166,2015-05-05 13:02:59.000,2017-03-08 21:37:04.000,5855,7428,3927,465,9,381,2017-03-05 20:37:04.000,2017-02-17 14:07:49.232,0,27.0,63.06
GF_20323,1111,493,6865,2015-05-05 13:03:22.000,2017-03-11 19:45:22.000,7736,937,8736,406,9,150,2015-05-08 13:03:22.000,2015-05-03 04:11:49.349,0,8.0,83.57
GF_6477,660,305,2689,2015-05-05 13:09:22.000,2017-03-07 17:37:27.000,5565,5383,3527,1268,9,396,2017-03-29 15:40:39.000,2017-03-29 11:34:21.010,0,28.0,54.71
GF_6494,660,305,2689,2015-05-05 13:09:22.000,2017-03-07 19:37:27.000,5565,5383,3527,1440,9,396,2017-03-31 13:40:39.000,2017-03-28 13:34:21.010,0,28.0,49.69
GF_6493,660,305,2689,2015-05-05 13:09:22.000,2017-03-09 17:37:27.000,5565,5383,3527,1267,9,396,2017-03-29 12:40:39.000,2017-03-30 14:34:21.010,0,29.0,42.84
GF_19551,973,282,6564,2015-05-05 13:09:37.000,2017-04-02 13:41:51.000,6878,3781,8514,1760,9,1899,2017-04-02 12:41:51.000,2017-03-26 12:30:53.781,0,24.0,66.16
GF_16125,399,295,3787,2015-05-05 13:09:55.000,2017-03-11 19:42:14.000,9142,1573,7972,1766,9,1913,2017-04-01 14:43:56.000,2017-03-30 18:43:03.064,0,16.0,67.05
GF_239,660,116,260,2015-05-05 13:10:20.000,2017-03-11 16:47:57.000,5543,6408,3541,1086,9,391,2017-03-31 16:39:57.000,2017-03-30 11:57:49.471,0,27.0,41.79
GF_226,660,116,260,2015-05-05 13:10:20.000,2017-03-12 16:47:57.000,5543,6408,3541,625,9,391,2017-03-29 12:39:57.000,2017-03-30 13:57:49.471,0,25.0,48.61
GF_15236,415,450,3280,2015-05-05 13:10:27.000,2017-03-11 19:39:44.000,4689,4404,7995,1774,9,932,2017-03-30 12:40:22.000,2017-03-29 11:18:07.350,0,23.0,65.21
GF_18699,399,282,2643,2015-05-05 13:10:36.000,2017-03-11 19:42:15.000,4617,963,7983,1549,9,1778,2015-05-07 13:10:36.000,2015-04-30 03:30:51.382,0,9.0,85.44
GF_16050,992,580,6489,2015-05-05 13:11:55.000,2017-03-12 19:43:01.000,9432,7186,8539,1733,9,1913,2017-03-30 12:40:28.000,2017-03-30 13:19:30.365,0,26.0,95.5
GF_16040,992,580,6489,2015-05-05 13:11:55.000,2017-03-12 20:43:01.000,9432,7186,8539,1712,9,1913,2017-04-02 15:40:28.000,2017-03-27 14:19:30.365,0,25.0,97.27
GF_15616,660,86,288,2015-05-05 13:12:41.000,2017-03-12 18:29:38.000,5558,4032,3505,613,9,365,2017-03-30 16:39:57.000,2017-03-30 11:57:49.250,0,25.0,50.99
GF_7223,344,568,6855,2015-05-05 13:12:57.000,2017-03-09 20:41:20.000,9063,205,7811,406,10,357,2017-01-17 09:21:18.000,2017-01-12 04:00:00.000,0,24.0,39.37
GF_9479,75,122,153,2015-05-05 13:12:57.000,2017-03-12 17:41:59.000,8950,2390,8999,1802,9,280,2016-04-12 21:17:33.000,2016-04-12 04:00:00.000,0,7.0,141.62
GF_23865,467,302,2553,2015-05-05 13:13:25.000,2017-04-03 16:43:16.000,8263,4657,6617,981,9,837,2017-03-30 14:43:16.000,2017-03-28 17:30:11.949,0,9.0,35.02
GF_3954,11,66,262,2015-05-05 13:19:02.000,2017-03-12 16:29:38.000,3205,2567,3550,417,9,386,2017-04-02 12:44:41.000,2017-03-30 19:18:26.222,0,26.0,35.54
GF_4198,759,136,264,2015-05-05 13:19:38.000,2017-03-09 17:36:54.000,5858,7253,3929,196,9,150,2017-03-31 15:44:32.000,2017-03-27 19:09:13.723,0,28.0,71.95
GF_4199,759,136,264,2015-05-05 13:19:38.000,2017-03-09 21:36:54.000,5858,7253,3929,114,9,150,2017-03-29 14:44:32.000,2017-03-26 19:09:13.723,0,25.0,74.65
GF_886,464,299,6604,2015-05-05 13:19:45.000,2017-04-04 14:43:04.000,9171,5403,8030,381,9,63,2015-09-24 17:19:53.000,2015-09-23 04:00:00.000,0,13.0,81.11
GF_12809,759,574,6957,2015-05-05 13:19:49.000,2017-03-13 19:44:58.000,5848,7311,3925,1912,9,957,2017-03-30 16:44:32.000,2017-03-29 19:08:57.218,0,28.0,42.9
GF_6556,399,461,6863,2015-05-05 13:20:08.000,2017-03-12 19:10:34.000,4614,572,7969,1806,9,1252,2017-04-01 13:40:24.000,2017-03-26 10:18:35.516,0,11.0,66.44
GF_6566,399,461,6863,2015-05-05 13:20:08.000,2017-03-13 17:10:34.000,4614,572,7969,1891,9,1252,2017-03-31 16:40:24.000,2017-03-26 14:18:35.516,0,9.0,70.86
GF_24,759,119,274,2015-05-05 13:20:12.000,2017-03-09 18:36:53.000,5857,7255,3930,591,9,921,2015-09-26 15:18:07.000,2015-09-24 02:00:00.000,0,28.0,72.3
GF_16830,176,563,6848,2015-05-05 13:20:51.000,2017-03-12 20:45:03.000,3849,5232,1295,1337,9,1636,2017-04-01 13:41:52.000,2017-03-26 14:34:09.671,0,11.0,25.15
GF_4459,31,144,218,2015-05-05 13:20:59.000,2017-03-09 21:37:15.000,8928,4399,7572,406,9,294,2015-05-09 14:20:59.000,2015-05-03 07:39:48.675,0,9.0,101.6
GF_21822,660,305,2693,2015-05-05 13:20:59.000,2017-03-11 18:29:45.000,5574,6407,3540,1446,9,325,2017-03-31 16:40:39.000,2017-03-28 12:34:21.163,0,8.0,53.49
GF_21802,660,305,2693,2015-05-05 13:20:59.000,2017-03-12 18:29:45.000,5574,6407,3540,441,9,325,2015-09-24 17:26:34.000,2015-09-25 02:00:00.000,0,10.0,55.82
GF_5480,349,292,3370,2015-05-05 13:21:11.000,2017-03-08 19:37:24.000,9085,4315,7852,1912,9,1778,2017-03-30 16:41:49.000,2017-03-26 15:30:23.318,0,11.0,127.43
GF_17276,399,461,6863,2015-05-05 13:21:33.000,2017-03-12 18:10:34.000,4615,572,7969,1830,9,1455,2017-03-30 15:40:24.000,2017-03-28 10:18:32.507,0,20.0,77.07
GF_17258,399,461,6863,2015-05-05 13:21:33.000,2017-03-13 17:10:34.000,4615,572,7969,1186,1,1455,2015-08-16 22:14:35.000,2015-08-17 03:00:00.000,0,20.0,93.81
GF_19172,992,472,6491,2015-05-05 13:21:38.000,2017-03-13 20:43:15.000,9435,7174,8543,1857,9,1689,2017-04-01 12:40:25.000,2017-03-27 11:19:24.016,0,11.0,90.54
GF_3726,97,464,6975,2015-05-05 13:22:20.000,2017-03-12 18:19:41.000,8952,3176,7618,889,9,64,2017-04-01 15:44:18.000,2017-03-29 16:57:21.482,0,9.0,116.36
GF_3723,97,464,6975,2015-05-05 13:22:20.000,2017-03-13 17:19:41.000,8952,3176,7618,869,9,64,2017-03-31 12:44:18.000,2017-03-28 16:57:21.482,0,7.0,138.29
GF_5877,257,282,3714,2015-05-05 14:03:25.000,2017-03-13 19:09:10.000,4145,5476,1736,1024,9,1256,2017-03-11 20:09:10.000,2017-02-15 09:45:43.415,0,8.0,64.04
